Job_Index,Job_Title,Company_Name,Job_Location,Tasks,Skills,Job_Search_Term
383,Cloud Platform Engineer (MLOps),SonarSource SA,Geneva,"Collaborate with AI researchers and engineers to bridge the gap between research and production. | Manage research-friendly cloud environments that allow easy deployment and experimentation. | Deploy, manage, and monitor LLM/ML models in both cloud and on-premise environments, ensuring smooth integration into our research and production pipelines. | Support engineers in integrating ML models into production, ensuring a smooth handoff from research to product teams. | Automate ML workflows with CI/CD pipelines for model deployment and continuous integration. | Design and maintain flexible ML workflows to support rapid experimentation. | Enable fast iteration by setting up tools for model tracking, logging, and comparison (e.g., MLflow, DVC, Weights & Biases). | Optimize model inference for speed, efficiency, and scalability while balancing research flexibility. | Ensure AI models and experiments are reproducible by structuring model storage, versioning, and benchmarking practices.","Technical background with a university degree in Computer Science, software engineering or a related field. | Strong programming skills in Python. Proficiency in other languages such as Java is a plus. | Proficiency with DevOps/MLOps best practices, including CI/CD, version control (Git), docker and IaC. | Proficiency with AWS infrastructure, including EC2, S3, SageMaker and Bedrock. | Experience deploying ML models and LLMs in cloud environments and local environments. | Familiarity with distributed model training and model optimization. | Ability to build effective ML pipelines for research and development. | Experience with ML model lifecycle tools (e.g., MLflow, DVC, Weights & Biases). | Excellent problem-solving skills, with the ability to troubleshoot performance bottlenecks in ML pipelines. | Fluent in English, with the ability to communicate complex technical topics effectively.",Machine Learning Engineer
384,Bioinformatics Engineer (12 Month Contract),Sophia Genetics SA,Rolle,"Koordination und Leitung der Aktivitäten der funktionsübergreifenden Pipeline-Integrations-Taskforce während jedes Release-Zyklus. Dies umfasst: | Durchführung der abschließenden Überprüfung der Data-Science-Entwicklungen | Genehmigung von Merge Requests und Stabilisierung von Branches | Testen des Pakets, das alle in SOPHiA DDM verfügbaren Pipelines enthält",Als primärer Ansprechpartner für die Data-Science-Abteilung fungieren und die Koordination sowie Kommunikation mit anderen am Release-Prozess beteiligten Abteilungen managen.,Machine Learning Engineer
386,CI/CD Engineer & Consultant,Digital Architects Zurich GmbH,Zurich,"Die Arbeit mit Kunden in Projekten, die Sie von Anfang bis Ende mitgestalten können | Ein abwechslungsreiches Tätigkeitsfeld als Spezialist mit Verantwortung für Beratung, Design und Entwicklung von Continuous Integration / Continuous Delivery (CI/CD) für kritische Anwendungen | Entwicklung von Lösungen mit der neuesten CI/CD-Technologie (Open Source oder kommerzielle Software) sowie Automatisierung, kontinuierliche Verifizierung mit maschinellem Lernen und Monitoring/Observability, in der Cloud und vor Ort | Zusammenarbeit und Unterstützung von Anwendungsentwicklern und -teams für die effiziente Einführung und Nutzung von CI/CD | Selbstständige Arbeit, auch Teilzeit (80-100%) | Ausbildung, Schulung und Möglichkeiten zur Mitgestaltung | Eintritt in ein hilfsbereites und kollegiales Umfeld","Ein Entwicklung- und Ingenieursgeist sowie die Fähigkeit, Wissen aus verschiedenen Bereichen anzuwenden, um die komplexen Probleme des zuverlässigen Betriebs von großangelegten Anwendungen zu lösen | Freude an technischen Details und Kundenkontakt | Erfahrung mit CI und/oder CD und verwandten Technologien: Jenkins, Harness, Gitlab, ArgoCD, Tekton, Terraform, … | Kenntnisse in Software Engineering (Java, JavaScript) und Skripting (Shell, Python) | Erfahrung mit Linux und Docker/Kubernetes als Benutzer, Administrator oder Ingenieur | Idealerweise Erfahrung mit Agile, DevOps, Site Reliability Engineering oder in einem ähnlichen Umfeld – was Sie nicht haben, bringen wir Ihnen bei! | Gute Deutsch- und Englischkenntnisse | Flexibilität für Einsätze bei verschiedenen Kunden in Zürich, Bern oder Basel | Teamgeist, Initiative, Verantwortung, kreatives und analytisches Denken | Wir setzen voraus, dass Sie bereits eine Aufenthalts- und Arbeitsgenehmigung für die Schweiz besitzen",Machine Learning Engineer
387,Observability & AIOps Engineer/Consultant,Digital Architects Zurich GmbH,Zurich,"Arbeiten mit Kunden in Projekten, die Sie von Anfang bis Ende mitgestalten können | Vielfältiges Tätigkeitsfeld als Spezialist mit Verantwortung für Beratung, Design und Entwicklung von Observability & AIOps für kritische Anwendungen | Entwicklung von Lösungen mit der neuesten und führenden Observability & AIOps-Technologie (Open Source oder kommerzielle Software), Nutzung von maschinellem Lernen für unternehmensgerechte Automatisierung, in der Cloud und On-Premises | Zusammenarbeit und Unterstützung von Anwendungsentwicklern und -teams für die effiziente Einführung und Nutzung von Observability, Monitoring & AIOps | Selbstständige Arbeit, auch Teilzeit (80-100%) | Ausbildung, Schulung und Möglichkeiten zur Mitgestaltung | Teil eines hilfsbereiten und kollegialen Umfelds werden","Ein Entwicklungs- und Ingenieursgeist sowie die Fähigkeit, Wissen aus verschiedenen Bereichen anzuwenden, um die komplexen Probleme des zuverlässigen Betriebs von großangelegten Anwendungen zu lösen | Freude an technischen Details und Kundenkontakt | Ingenieur- oder Verwaltungserfahrung mit Monitoring-, APM-, Observability- oder AIOps-Lösungen: Splunk, SignalFX, Dynatrace, New Relic, Elastic, Datadog, IBM Instana, Cisco AppDynamics, … | Kenntnisse in Softwareentwicklung (Java, JavaScript) und Skripting (Shell, Python) | Erfahrung mit Linux und Docker/Kubernetes als Benutzer, Administrator oder Ingenieur | Idealerweise Erfahrung mit Agile, DevOps, Site Reliability Engineering oder in einem ähnlichen Umfeld – was Sie nicht haben, bringen wir Ihnen bei! | Gute Deutsch- und Englischkenntnisse | Flexibilität für Einsätze bei verschiedenen Kunden in Zürich, Bern oder Basel | Teamgeist, Initiative, Verantwortung, kreatives und analytisches Denken | Wir setzen voraus, dass Sie bereits eine Aufenthalts- und Arbeitsgenehmigung für die Schweiz besitzen",Machine Learning Engineer
388,Senior AI Engineer,Nexthink SA,Prilly,Full-time,"Implement new AI features with high-quality coding standards and automated test coverage | Solve the engineering challenges behind data collection, retrieval, evaluation and inference at scale | Build and maintain CI/CD pipelines for AI components, ensuring safe, repeatable deployments | Instrument robust online/offline evaluation metrics and dashboards to monitor quality in production | Proactively propose new product capabilities or improvements based on user data and technology advances | Stay current with the rapidly evolving AI engineering ecosystem and share knowledge with the Nexthink community | Mentor junior engineers in best practices for shipping and operating AI features in production | Communicate effectively with (non-technical) stakeholders such as product managers and UX designers",Machine Learning Engineer
391,Senior Data Engineer mit Flair für AI,ti&m AG,Bern,"Entwicklung moderner Datenpipelines in der Cloud (Azure) oder on-prem | Aktive Mitarbeit an Projekten, die Daten und KI verbinden: von klassischem ML bis hin zu GenAI (RAG, Agentic AI, MCP) | Einsatz eines breiten Tech-Stacks: Python (PyTorch, scikit-learn, FastAPI, LangChain) ergänzt durch Tools wie Spark, Pandas und Airflow | Arbeit mit MLOps-Technologien wie Docker, Kubernetes, Terraform, MLflow oder Azure ML | Kundenkontakt von Workshops bis zur Umsetzung skalierbarer Lösungen | Abwechslungsreicher Alltag zwischen Datenanalyse, Architektur-Design und Implementierung | Zusammenarbeit in einem motivierten, offenen und unkomplizierten Team – professionell und unverkrampft | Raum für Weiterbildung sowie die Möglichkeit, Neues auszuprobieren und voneinander zu lernen","Studium (FH/Uni) in Informatik oder vergleichbare Weiterbildung | Mehrjährige Praxis in der Entwicklung von Datenpipelines | Sehr gute Kenntnisse in Python und im Umgang mit Datenframeworks (z. B. Pandas, Spark) | Erfahrung mit Cloud-Services, vorzugsweise Azure | Sicherer Umgang mit SQL-Datenbanken | Erste Erfahrungen mit Machine Learning oder GenAI (z. B. PyTorch, scikit-learn, LangChain) | Kenntnisse im Bereich MLOps (Docker, Kubernetes, Terraform, MLflow, Azure ML) sind hilfreich | Erfahrung mit Workflow-Tools wie Airflow oder Hive ist ein Vorteil | Vertrautheit mit CI/CD-Pipelines und GitOps rundet das Profil ab",Machine Learning Engineer
395,Machine Learning Developer (EP-CMG-OS-2025-154-GRAP),CERN European Organization for Nuclear Research,Geneva,"Entwicklung eines innovativen selbstüberwachten, physik-informierten Machine Learning-Ansatzes für eine schnelle und robuste Interpretation von Kollisionsereignissen (z.B. Klassifikation, Regression, Anomalieerkennung) im CMS Phase-2 L1 Trigger. | Reduzierung der L1-Scouting-Datensatzgröße durch intelligente Datenkompression bei gleichzeitiger Erhaltung der physikalischen Aussagekraft. | Statistische Interpretation von Ausreißer-Kollisionsereignissen, die 2025 vom CMS mit einem Anomalieerkennungs-Trigger basierend auf Autoencodern gesammelt werden. | Effektive Zusammenarbeit im Team, einschließlich Kollegen an den CERN-Kooperationsinstituten. | Präsentation der Arbeit auf Konferenzen/Workshops am CERN und externen Veranstaltungsorten. | einen Masterabschluss mit 2 bis 6 Jahren Berufserfahrung nach dem Abschluss; | oder eine Promotion mit nicht mehr als 3 Jahren Berufserfahrung nach dem Abschluss. | Bereitschaftsdienst, wenn von der Organisation benötigt. | Arbeit nachts, an Sonntagen und offiziellen Feiertagen, wenn von der Organisation benötigt.","Fortgeschrittene Kenntnisse in Machine Learning-Algorithmen (boosted decision trees, neuronale Netze) einschließlich Fast Machine Learning; | Kenntnisse und Anwendung von physikalischen Analysemethoden; | Trigger- und Datenerfassungssysteme, deren Hardware und zugehörige Werkzeuge; | Software-Entwicklungsplattformen (z.B. github, gitlab) und Continuous Integration; | Grundkenntnisse und Anwendung der FPGA-Programmierung einschließlich Hardware Description Languages und High Level Synthesis; | Gesprochene und schriftliche Englischkenntnisse mit der Bereitschaft, Französisch zu lernen. | Ein monatliches Stipendium zwischen 6287 und 6911 Schweizer Franken pro Monat (netto). | Abdeckung durch das umfassende Gesundheitssystem des CERN (für Sie, Ihren Ehepartner und Ihre Kinder) sowie Mitgliedschaft im CERN Altersvorsorgefonds. | Je nach individueller Situation: Installationszuschuss; Familien-, Kinder- und Säuglingszulagen; Erstattung der Reisekosten zu Beginn und Ende des Vertrags. | 30 Tage bezahlter Urlaub pro Jahr. | On-the-Job- und formale Schulungen am CERN sowie interne Sprachkurse für Englisch und/oder Französisch.",Machine Learning Engineer
397,"Student Internship: ML Engineer - Data, Machine Learning & AI (m/f/d)",Endress+Hauser,Reinach BL,"Mit Produkt- und Engineering-Teams zusammenarbeiten, um Datenanforderungen zu verstehen und zu KI-gesteuerten Funktionen beizutragen | Bei der Gestaltung und Entwicklung von Modellen des maschinellen Lernens für vielfältige Anwendungen in der Prozessautomatisierung unterstützen | Daten sammeln, vorverarbeiten und analysieren, um Modelle zu trainieren und zu bewerten | Zur Entwicklung skalierbarer Datenpipelines und APIs für KI-Anwendungen beitragen | An Code-Reviews, agilen Entwicklungsprozessen und Teamdiskussionen teilnehmen | Mit modernen KI-Frameworks und Bibliotheken wie TensorFlow, PyTorch oder LangGraph experimentieren | Ihre Arbeit dokumentieren und Erkenntnisse mit dem Team teilen, um Lernen und Innovation zu fördern","Studieren derzeit einen Bachelor- oder Masterstudiengang in Informatik, Data Science, KI oder einem verwandten Bereich | Haben großes Interesse an angewandtem maschinellen Lernen, Datenengineering und KI-Technologien wie LLMs und autonomen Agenten | Verfügen über grundlegende Programmierkenntnisse in Python; Erfahrung mit Bibliotheken wie NumPy, pandas oder scikit-learn ist von Vorteil | Verstehen grundlegende ML-Konzepte wie überwachtes Lernen, Modellevaluation und Feature Engineering | Haben erste Erfahrungen mit Cloud-Plattformen (z. B. Azure, AWS, GCP) oder Versionskontrollsystemen (z. B. Git) | Kommunizieren gut auf Englisch; Deutschkenntnisse sind von Vorteil | Sind neugierig, proaktiv und lernbereit in einem kollaborativen Umfeld",Machine Learning Engineer
398,Working Student - Reinforced Learning Environments (40% FTE+),Daedalean AG,Zürich,"Forschung und Entwicklung von Verstärkungslern-Umgebungen für Missionsplanung und Optimierung. | Implementierung von Verstärkungslern-Algorithmen: Anwendung und Test von Algorithmen zur Verbesserung der Entscheidungsfindung in simulierten Umgebungen. | Durchführung von Experimenten und Analyse der Ergebnisse: Durchführung von Simulationen, Datensammlung und Bewertung der Wirksamkeit verschiedener Ansätze. | Dokumentation und Weitergabe der Ergebnisse: Erstellung klarer Dokumentationen und Berichte über deine Arbeit und Ergebnisse.","Erfahrung mit Python, C++ oder MATLAB ist von Vorteil. | Interesse an KI und maschinellem Lernen: Fortgeschrittene Kenntnisse oder Kurse in Verstärkungslernen, maschinellem Lernen oder verwandten Bereichen. | Interesse an Computerspielen. | Studium der Robotik, Informatik oder eines verwandten technischen Fachgebiets.",Machine Learning Engineer
399,Senior AI Systems Engineer (m/w/d),Rocken®,Zürich,"Entwicklung von KI- und Machine-Learning-Anwendungen sowie Aufbau von RAG-Systemen und agentenbasierten KI-Workflows | Optimierung der Bereitstellung von LLMs und Skalierung von Training und Inferenz auf GPU-Clustern mit Kubernetes und AIOps-Tools | Überführung von Prototypen aus Forschung und Entwicklung in stabile Produktionssysteme | Erforschung, Evaluation und Umsetzung neuer Methoden und Technologien zur Weiterentwicklung der KI- und ML-Landschaft bei Viseca | Verbesserung interner AIOps-Praktiken und Workflows | Betreuung und Weiterentwicklung der internen KI-Infrastrukturen und Tools","Mindestens 4 Jahre Erfahrung in der Entwicklung und Wartung von ML-Systemen (Promotion anrechenbar) | Erfahrung mit komplexen, rechnergestützten, wissenschaftlichen Modellen | Verständnis von AIOps, DevOps und den Anforderungen für produktive KI-Systeme | Sehr gute Python-Kenntnisse | Gute Kenntnisse im Umgang mit Linux | Sehr gute Deutschkenntnisse",Machine Learning Engineer
